Longitude(deg)	Lattitude(deg)	Alttitude(km)
102.43	52.993	5.2251
102.416	52.9949	5.3125
102.401	52.9968	5.40007
102.387	52.9987	5.48779
102.372	53.0006	5.57566
102.358	53.0025	5.66369
102.343	53.0044	5.75188
102.329	53.0063	5.84022
102.314	53.0082	5.92871
102.3	53.0101	6.01737
102.285	53.012	6.10617
103.256	52.8811	0.5
103.242	52.8831	0.587234
103.227	52.8851	0.674623
103.213	52.8871	0.762167
103.198	52.8891	0.849868
103.184	52.8911	0.937723
103.169	52.8931	1.02573
103.155	52.8951	1.1139
103.14	52.8971	1.20222
103.126	52.8991	1.2907
103.111	52.9011	1.37934
103.097	52.9031	1.46812
103.083	52.9051	1.55707
103.068	52.9071	1.64617
103.054	52.9091	1.73542
103.039	52.9111	1.82484
103.025	52.9131	1.9144
103.01	52.9151	2.00412
102.996	52.917	2.094
102.981	52.919	2.18403
102.967	52.921	2.27422
102.952	52.923	2.36457
102.938	52.9249	2.45507
102.923	52.9269	2.54572
102.909	52.9289	2.63653
102.895	52.9309	2.7275
102.88	52.9328	2.81862
102.866	52.9348	2.90989
102.851	52.9368	3.00133
102.837	52.9387	3.09291
102.822	52.9407	3.18466
102.808	52.9426	3.27655
102.793	52.9446	3.36861
102.779	52.9465	3.46082
102.764	52.9485	3.55318
102.75	52.9504	3.6457
103.256	52.8811	0.5
103.242	52.8831	0.595923
103.227	52.8851	0.692002
103.213	52.8871	0.788236
98.7029	53.4703	8.07713
98.6881	53.4719	8.12591
98.6733	53.4735	8.17484
98.6584	53.4751	8.22393
98.6436	53.4767	8.27318
98.6288	53.4783	8.32258
98.614	53.4799	8.37214
98.5992	53.4815	8.42185
98.5844	53.4831	8.47172
98.5696	53.4847	8.52175
98.5547	53.4863	8.57193
98.5399	53.4879	8.62227
98.5251	53.4895	8.67277
98.5103	53.4911	8.72342
98.4955	53.4927	8.77422
98.4806	53.4943	8.82519
98.4658	53.4958	8.87631
98.451	53.4974	8.92758
98.4362	53.499	8.97901
98.4213	53.5006	9.0306
98.4065	53.5021	9.08235
98.3917	53.5037	9.13425
98.3769	53.5053	9.1863
98.362	53.5069	9.23852
98.3472	53.5084	9.29088
98.3324	53.51	9.34341
98.3175	53.5116	9.39609
98.3027	53.5131	9.44893
98.2879	53.5147	9.50192
98.273	53.5162	9.55507
98.2582	53.5178	9.60838
98.2434	53.5193	9.66184
98.2285	53.5209	9.71545
98.2137	53.5224	9.76923
98.1988	53.524	9.82316
98.184	53.5255	9.87724
98.1692	53.5271	9.93149
98.1543	53.5286	9.98588
98.1395	53.5302	10.0404
98.1246	53.5317	10.0951
98.1098	53.5332	10.15
98.095	53.5348	10.205
98.0801	53.5363	10.2602
98.0653	53.5378	10.3155
98.0504	53.5394	10.371
98.0356	53.5409	10.4267
98.0207	53.5424	10.4825
98.0059	53.544	10.5384
97.991	53.5455	10.5946
97.9762	53.547	10.6508
97.9613	53.5485	10.7073
97.9465	53.55	10.7638
97.9316	53.5515	10.8206
97.9168	53.5531	10.8775
97.9019	53.5546	10.9345
97.887	53.5561	10.9917
97.8722	53.5576	11.0491
97.8573	53.5591	11.1066
97.8425	53.5606	11.1643
97.8276	53.5621	11.2221
97.8128	53.5636	11.2801
97.7979	53.5651	11.3383
97.783	53.5666	11.3965
97.7682	53.5681	11.455
97.7533	53.5696	11.5136
97.7384	53.5711	11.5724
97.7236	53.5726	11.6313
97.7087	53.574	11.6904
99.1928	53.416	8.97838
99.178	53.4176	9.03069
99.1633	53.4193	9.08317
99.1485	53.421	9.1358
99.1337	53.4226	9.18859
99.119	53.4243	9.24153
99.1042	53.4259	9.29463
99.0894	53.4276	9.34788
99.0746	53.4293	9.40129
99.0599	53.4309	9.45486
99.0451	53.4326	9.50858
99.0303	53.4342	9.56246
99.0155	53.4359	9.6165
99.0008	53.4375	9.67069
98.986	53.4392	9.72504
98.9712	53.4408	9.77954
98.9564	53.4424	9.8342
98.9416	53.4441	9.88902
98.9269	53.4457	9.94399
98.9121	53.4474	9.99912
98.8973	53.449	10.0544
98.8825	53.4506	10.1098
98.8677	53.4523	10.1654
98.8529	53.4539	10.2212
98.8381	53.4555	10.2771
98.8234	53.4571	10.3332
98.8086	53.4588	10.3894
98.7938	53.4604	10.4458
98.779	53.462	10.5023
98.7642	53.4636	10.559
98.7494	53.4652	10.6158
98.7346	53.4669	10.6728
98.7198	53.4685	10.73
98.705	53.4701	10.7873
98.6902	53.4717	10.8448
98.6754	53.4733	10.9024
98.6606	53.4749	10.9602
98.6458	53.4765	11.0181
98.631	53.4781	11.0762
98.6162	53.4797	11.1344
98.6014	53.4813	11.1928
98.5866	53.4829	11.2514
98.5718	53.4845	11.3101
98.557	53.4861	11.369
98.5422	53.4877	11.428
98.5274	53.4893	11.4872
98.5126	53.4908	11.5465
98.4978	53.4924	11.606
98.483	53.494	11.6657
98.4682	53.4956	11.7255
98.4534	53.4972	11.7855
98.4385	53.4987	11.8456
98.4237	53.5003	11.9059
98.4089	53.5019	11.9663
98.3941	53.5035	12.0269
98.3793	53.505	12.0876
98.3645	53.5066	12.1485
98.3497	53.5082	12.2096
98.3348	53.5097	12.2708
98.32	53.5113	12.3322
98.3052	53.5129	12.3937
98.2904	53.5144	12.4554
98.2756	53.516	12.5172
98.2607	53.5175	12.5792
98.2459	53.5191	12.6413
98.2311	53.5206	12.7036
98.2163	53.5222	12.7661
98.2015	53.5237	12.8287
99.6665	53.3614	9.53055
99.6518	53.3631	9.58656
99.6371	53.3648	9.64274
99.6223	53.3665	9.69907
99.6076	53.3683	9.75555
99.5929	53.37	9.81219
99.5781	53.3717	9.86899
99.5634	53.3734	9.92595
99.5487	53.3751	9.98306
99.5339	53.3768	10.0403
99.5192	53.3785	10.0977
99.5045	53.3803	10.1553
99.4897	53.382	10.2131
99.475	53.3837	10.2709
99.4603	53.3854	10.329
99.4455	53.3871	10.3872
99.4308	53.3888	10.4456
99.416	53.3905	10.5041
99.4013	53.3922	10.5627
99.3866	53.3939	10.6216
99.3718	53.3956	10.6805
99.3571	53.3972	10.7397
99.3423	53.3989	10.799
99.3276	53.4006	10.8584
99.3128	53.4023	10.918
99.2981	53.404	10.9778
99.2833	53.4057	11.0377
99.2686	53.4074	11.0978
99.2538	53.409	11.158
99.2391	53.4107	11.2184
99.2243	53.4124	11.2789
99.2096	53.4141	11.3396
99.1948	53.4157	11.4005
99.1801	53.4174	11.4615
99.1653	53.4191	11.5227
99.1506	53.4207	11.584
99.1358	53.4224	11.6455
99.1211	53.424	11.7071
99.1063	53.4257	11.7689
99.0915	53.4274	11.8308
99.0768	53.429	11.8929
99.062	53.4307	11.9552
99.0473	53.4323	12.0176
99.0325	53.434	12.0802
99.0177	53.4356	12.1429
99.003	53.4373	12.2058
98.9882	53.4389	12.2688
98.9734	53.4406	12.332
98.9587	53.4422	12.3953
98.9439	53.4438	12.4588
98.9291	53.4455	12.5225
98.9144	53.4471	12.5863
98.8996	53.4487	12.6503
98.8848	53.4504	12.7144
98.87	53.452	12.7787
98.8553	53.4536	12.8431
98.8405	53.4553	12.9077
98.8257	53.4569	12.9725
98.8109	53.4585	13.0374
98.7962	53.4601	13.1025
98.7814	53.4617	13.1677
98.7666	53.4634	13.233
98.7518	53.465	13.2986
98.7371	53.4666	13.3643
98.7223	53.4682	13.4301
98.7075	53.4698	13.4961
98.6927	53.4714	13.5622
98.6779	53.473	13.6286
100.153	53.3031	9.62549
100.139	53.3049	9.68505
100.124	53.3067	9.74477
100.109	53.3085	9.80464
100.095	53.3103	9.86467
100.08	53.312	9.92486
100.065	53.3138	9.9852
100.051	53.3156	10.0457
100.036	53.3174	10.1064
100.021	53.3191	10.1672
100.007	53.3209	10.2281
99.9919	53.3227	10.2893
99.9772	53.3244	10.3505
99.9625	53.3262	10.412
99.9478	53.328	10.4736
99.9331	53.3297	10.5353
99.9184	53.3315	10.5972
99.9037	53.3333	10.6593
99.889	53.335	10.7215
99.8743	53.3368	10.7838
99.8596	53.3385	10.8464
99.8449	53.3403	10.9091
99.8302	53.342	10.9719
99.8155	53.3438	11.0349
99.8008	53.3455	11.098
99.7861	53.3473	11.1613
99.7714	53.349	11.2248
99.7567	53.3507	11.2884
99.742	53.3525	11.3522
99.7273	53.3542	11.4161
99.7125	53.3559	11.4802
99.6978	53.3577	11.5444
99.6831	53.3594	11.6088
99.6684	53.3611	11.6734
99.6537	53.3629	11.7381
99.639	53.3646	11.803
99.6243	53.3663	11.868
99.6096	53.368	11.9332
99.5948	53.3697	11.9985
99.5801	53.3715	12.064
99.5654	53.3732	12.1296
99.5507	53.3749	12.1954
99.536	53.3766	12.2614
99.5212	53.3783	12.3275
99.5065	53.38	12.3937
99.4918	53.3817	12.4602
99.4771	53.3834	12.5267
99.4624	53.3851	12.5935
99.4476	53.3868	12.6604
99.4329	53.3885	12.7274
99.4182	53.3902	12.7946
99.4035	53.3919	12.862
99.3887	53.3936	12.9295
99.374	53.3953	12.9972
99.3593	53.397	13.065
99.3445	53.3987	13.133
99.3298	53.4004	13.2011
99.3151	53.4021	13.2694
99.3003	53.4037	13.3378
99.2856	53.4054	13.4064
99.2709	53.4071	13.4752
99.2561	53.4088	13.5441
99.2414	53.4104	13.6132
99.2267	53.4121	13.6824
99.2119	53.4138	13.7518
99.1972	53.4155	13.8213
99.1824	53.4171	13.891
99.1677	53.4188	13.9609
100.624	53.2448	9.37865
100.609	53.2466	9.44192
100.595	53.2485	9.50534
100.58	53.2503	9.56892
100.566	53.2522	9.63265
100.551	53.254	9.69654
100.536	53.2558	9.76059
100.522	53.2577	9.82479
100.507	53.2595	9.88914
100.492	53.2613	9.95366
100.478	53.2632	10.0183
100.463	53.265	10.0832
100.448	53.2668	10.1481
100.434	53.2686	10.2133
100.419	53.2705	10.2786
100.404	53.2723	10.344
100.39	53.2741	10.4096
100.375	53.2759	10.4754
100.36	53.2777	10.5413
100.346	53.2795	10.6074
100.331	53.2813	10.6736
100.316	53.2831	10.74
100.302	53.285	10.8065
100.287	53.2868	10.8732
100.272	53.2886	10.9401
100.258	53.2904	11.0071
100.243	53.2922	11.0742
100.228	53.294	11.1415
100.214	53.2958	11.209
100.199	53.2975	11.2766
100.184	53.2993	11.3444
100.17	53.3011	11.4124
100.155	53.3029	11.4805
100.14	53.3047	11.5487
100.126	53.3065	11.6171
100.111	53.3083	11.6857
100.096	53.31	11.7544
100.082	53.3118	11.8233
100.067	53.3136	11.8923
100.052	53.3154	11.9615
100.038	53.3171	12.0308
100.023	53.3189	12.1003
100.008	53.3207	12.17
99.9937	53.3225	12.2398
99.9791	53.3242	12.3098
99.9644	53.326	12.3799
99.9497	53.3277	12.4502
99.935	53.3295	12.5206
99.9203	53.3313	12.5912
99.9057	53.333	12.6619
99.891	53.3348	12.7328
99.8763	53.3365	12.8039
99.8616	53.3383	12.8751
99.8469	53.34	12.9465
99.8322	53.3418	13.018
99.8175	53.3435	13.0897
99.8028	53.3453	13.1615
99.7882	53.347	13.2335
99.7735	53.3487	13.3056
99.7588	53.3505	13.378
99.7441	53.3522	13.4504
99.7294	53.354	13.523
99.7147	53.3557	13.5958
99.7	53.3574	13.6687
99.6853	53.3591	13.7418
99.6706	53.3609	13.815
99.6559	53.3626	13.8884
99.6412	53.3643	13.962
101.093	53.1847	8.73424
101.079	53.1866	8.80121
101.064	53.1885	8.86833
101.049	53.1904	8.93561
101.035	53.1923	9.00305
101.02	53.1941	9.07065
101.006	53.196	9.1384
100.991	53.1979	9.2063
100.976	53.1998	9.27436
100.962	53.2017	9.34258
100.947	53.2036	9.41095
100.933	53.2055	9.47948
100.918	53.2074	9.54816
100.903	53.2092	9.617
100.889	53.2111	9.686
100.874	53.213	9.75515
100.86	53.2149	9.82446
100.845	53.2167	9.89392
100.83	53.2186	9.96354
100.816	53.2205	10.0333
100.801	53.2223	10.1032
100.786	53.2242	10.1733
100.772	53.2261	10.2436
100.757	53.2279	10.314
100.743	53.2298	10.3845
100.728	53.2317	10.4552
100.713	53.2335	10.5261
100.699	53.2354	10.5971
100.684	53.2372	10.6683
100.67	53.2391	10.7396
100.655	53.2409	10.8111
100.64	53.2428	10.8828
100.626	53.2446	10.9546
100.611	53.2464	11.0265
100.596	53.2483	11.0986
100.582	53.2501	11.1709
100.567	53.252	11.2433
100.553	53.2538	11.3159
100.538	53.2556	11.3886
100.523	53.2575	11.4615
100.509	53.2593	11.5346
100.494	53.2611	11.6078
100.479	53.263	11.6811
100.465	53.2648	11.7546
100.45	53.2666	11.8283
100.435	53.2684	11.9021
100.421	53.2702	11.9761
100.406	53.2721	12.0502
100.392	53.2739	12.1245
100.377	53.2757	12.199
100.362	53.2775	12.2736
100.348	53.2793	12.3483
100.333	53.2811	12.4233
100.318	53.2829	12.4983
100.304	53.2847	12.5735
100.289	53.2865	12.6489
100.274	53.2883	12.7245
100.26	53.2901	12.8002
100.245	53.2919	12.876
100.23	53.2937	12.952
100.216	53.2955	13.0282
100.201	53.2973	13.1045
100.186	53.2991	13.1809
100.172	53.3009	13.2576
100.157	53.3027	13.3343
100.142	53.3045	13.4113
100.128	53.3062	13.4884
100.113	53.308	13.5656
101.575	53.1208	7.62177
101.561	53.1227	7.69229
101.546	53.1247	7.76296
101.532	53.1266	7.8338
101.517	53.1286	7.90478
101.503	53.1305	7.97593
101.488	53.1325	8.04723
101.473	53.1344	8.11868
101.459	53.1364	8.1903
101.444	53.1383	8.26206
101.43	53.1403	8.33399
101.415	53.1422	8.40607
101.401	53.1442	8.4783
101.386	53.1461	8.55069
101.371	53.148	8.62324
101.357	53.15	8.69594
101.342	53.1519	8.7688
101.328	53.1538	8.84181
101.313	53.1558	8.91498
101.299	53.1577	8.9883
101.284	53.1596	9.06178
101.269	53.1615	9.13542
101.255	53.1635	9.20921
101.24	53.1654	9.28316
101.226	53.1673	9.35726
101.211	53.1692	9.43152
101.197	53.1711	9.50594
101.182	53.173	9.58051
101.167	53.175	9.65523
101.153	53.1769	9.73011
101.138	53.1788	9.80515
101.124	53.1807	9.88035
101.109	53.1826	9.95569
101.095	53.1845	10.0312
101.08	53.1864	10.1069
101.065	53.1883	10.1827
101.051	53.1902	10.2586
101.036	53.1921	10.3348
101.022	53.194	10.4111
101.007	53.1959	10.4875
100.992	53.1977	10.5641
100.978	53.1996	10.6408
100.963	53.2015	10.7177
100.949	53.2034	10.7948
100.934	53.2053	10.872
100.919	53.2072	10.9494
100.905	53.209	11.0269
100.89	53.2109	11.1046
100.876	53.2128	11.1824
100.861	53.2147	11.2604
100.847	53.2165	11.3386
100.832	53.2184	11.4169
100.817	53.2203	11.4953
100.803	53.2221	11.574
100.788	53.224	11.6527
100.773	53.2259	11.7317
100.759	53.2277	11.8107
100.744	53.2296	11.89
100.73	53.2314	11.9694
100.715	53.2333	12.0489
100.7	53.2351	12.1286
100.686	53.237	12.2085
100.671	53.2388	12.2885
100.657	53.2407	12.3687
100.642	53.2425	12.449
100.627	53.2444	12.5295
100.613	53.2462	12.6101
100.598	53.2481	12.6909
102.041	53.057	6.17865
102.027	53.059	6.25288
102.012	53.061	6.32726
101.998	53.063	6.4018
101.983	53.065	6.4765
101.969	53.067	6.55135
101.954	53.069	6.62636
101.94	53.071	6.70152
101.925	53.073	6.77684
101.911	53.075	6.85232
101.896	53.077	6.92795
101.882	53.079	7.00374
101.867	53.081	7.07968
101.852	53.083	7.15578
101.838	53.085	7.23203
101.823	53.087	7.30844
101.809	53.089	7.385
101.794	53.091	7.46173
101.78	53.093	7.5386
101.765	53.095	7.61563
101.751	53.097	7.69282
101.736	53.0989	7.77017
101.722	53.1009	7.84767
101.707	53.1029	7.92532
101.693	53.1049	8.00313
101.678	53.1068	8.0811
101.664	53.1088	8.15922
101.649	53.1108	8.2375
101.635	53.1128	8.31593
101.62	53.1147	8.39452
101.605	53.1167	8.47326
101.591	53.1186	8.55216
101.576	53.1206	8.63122
101.562	53.1226	8.71043
101.547	53.1245	8.7898
101.533	53.1265	8.86932
101.518	53.1284	8.949
101.504	53.1304	9.02883
101.489	53.1323	9.10882
101.475	53.1343	9.18896
101.46	53.1362	9.26926
101.446	53.1382	9.34972
101.431	53.1401	9.43033
101.416	53.1421	9.5111
101.402	53.144	9.59202
101.387	53.1459	9.6731
101.373	53.1479	9.75433
101.358	53.1498	9.83572
101.344	53.1517	9.91726
101.329	53.1537	9.99896
101.315	53.1556	10.0808
101.3	53.1575	10.1628
101.285	53.1594	10.245
101.271	53.1614	10.3273
101.256	53.1633	10.4098
101.242	53.1652	10.4924
101.227	53.1671	10.5752
101.213	53.169	10.6582
101.198	53.1709	10.7413
101.183	53.1729	10.8245
101.169	53.1748	10.9079
101.154	53.1767	10.9915
101.14	53.1786	11.0752
101.125	53.1805	11.1591
101.111	53.1824	11.2431
101.096	53.1843	11.3273
101.082	53.1862	11.4116
101.067	53.1881	11.4961
102.505	52.9914	4.33814
102.491	52.9935	4.41608
102.476	52.9955	4.49417
102.462	52.9976	4.57243
102.447	52.9997	4.65083
102.433	53.0017	4.7294
102.419	53.0038	4.80811
102.404	53.0059	4.88699
102.39	53.0079	4.96602
102.375	53.01	5.0452
102.361	53.012	5.12454
102.346	53.0141	5.20404
102.332	53.0162	5.28369
102.317	53.0182	5.3635
102.303	53.0203	5.44346
102.288	53.0223	5.52358
102.274	53.0244	5.60386
102.259	53.0264	5.68429
102.245	53.0284	5.76487
102.23	53.0305	5.84562
102.216	53.0325	5.92651
102.201	53.0346	6.00757
102.187	53.0366	6.08878
102.172	53.0386	6.17014
102.158	53.0407	6.25166
102.143	53.0427	6.33334
102.129	53.0447	6.41517
102.114	53.0467	6.49715
102.1	53.0488	6.5793
102.085	53.0508	6.66159
102.071	53.0528	6.74405
102.056	53.0548	6.82666
102.042	53.0568	6.90942
102.027	53.0589	6.99234
102.013	53.0609	7.07542
101.998	53.0629	7.15865
101.984	53.0649	7.24203
101.969	53.0669	7.32557
101.955	53.0689	7.40927
101.94	53.0709	7.49313
101.926	53.0729	7.57713
101.911	53.0749	7.6613
101.897	53.0769	7.74562
101.882	53.0789	7.83009
101.868	53.0809	7.91472
101.853	53.0829	7.99951
101.839	53.0849	8.08445
101.824	53.0869	8.16955
101.81	53.0889	8.2548
101.795	53.0909	8.34021
101.781	53.0928	8.42577
101.766	53.0948	8.51149
101.752	53.0968	8.59736
101.737	53.0988	8.68339
101.723	53.1008	8.76958
101.708	53.1027	8.85592
101.694	53.1047	8.94241
101.679	53.1067	9.02907
101.665	53.1087	9.11587
101.65	53.1106	9.20283
101.636	53.1126	9.28995
101.621	53.1146	9.37722
101.607	53.1165	9.46465
101.592	53.1185	9.55223
101.578	53.1204	9.63997
101.563	53.1224	9.72787
101.549	53.1244	9.81592
102.982	52.9219	2.01884
102.968	52.9241	2.10034
102.953	52.9262	2.18199
102.939	52.9283	2.2638
102.925	52.9305	2.34576
102.91	52.9326	2.42788
102.896	52.9347	2.51015
102.881	52.9368	2.59258
102.867	52.9389	2.67517
102.852	52.9411	2.75791
102.838	52.9432	2.84081
102.824	52.9453	2.92386
102.809	52.9474	3.00707
102.795	52.9495	3.09043
102.78	52.9516	3.17395
102.766	52.9537	3.25763
102.751	52.9558	3.34146
102.737	52.9579	3.42545
102.723	52.96	3.50959
102.708	52.9621	3.59389
102.694	52.9642	3.67834
102.679	52.9663	3.76295
102.665	52.9684	3.84771
102.65	52.9705	3.93263
102.636	52.9726	4.01771
102.621	52.9747	4.10294
102.607	52.9768	4.18833
102.593	52.9788	4.27387
102.578	52.9809	4.35957
102.564	52.983	4.44542
102.549	52.9851	4.53143
102.535	52.9872	4.61759
102.52	52.9892	4.70391
102.506	52.9913	4.79039
102.491	52.9934	4.87702
102.477	52.9955	4.9638
102.463	52.9975	5.05075
102.448	52.9996	5.13784
102.434	53.0017	5.2251
102.419	53.0037	5.3125
102.405	53.0058	5.40007
102.39	53.0078	5.48779
102.376	53.0099	5.57566
102.361	53.012	5.66369
102.347	53.014	5.75188
102.332	53.0161	5.84022
102.318	53.0181	5.92871
102.303	53.0202	6.01737
102.289	53.0222	6.10617
102.275	53.0242	6.19514
102.26	53.0263	6.28425
102.246	53.0283	6.37353
102.231	53.0304	6.46296
102.217	53.0324	6.55254
102.202	53.0344	6.64228
102.188	53.0365	6.73217
102.173	53.0385	6.82222
102.159	53.0405	6.91243
102.144	53.0426	7.00279
102.13	53.0446	7.09331
102.115	53.0466	7.18398
102.101	53.0486	7.2748
102.086	53.0507	7.36579
102.072	53.0527	7.45692
102.057	53.0547	7.54822
102.043	53.0567	7.63966
102.028	53.0587	7.73127
102.014	53.0607	7.82303
103.256	52.8811	0.5
103.242	52.8833	0.587234
103.227	52.8854	0.674623
103.213	52.8876	0.762167
103.198	52.8897	0.849868
103.184	52.8919	0.937723
103.17	52.8941	1.02573
103.155	52.8962	1.1139
103.141	52.8984	1.20222
103.126	52.9005	1.2907
103.112	52.9027	1.37934
103.098	52.9048	1.46812
103.083	52.9069	1.55707
103.069	52.9091	1.64617
103.054	52.9112	1.73542
103.04	52.9134	1.82484
103.026	52.9155	1.9144
103.011	52.9176	2.00412
102.997	52.9198	2.094
102.982	52.9219	2.18403
102.968	52.924	2.27422
102.954	52.9262	2.36457
102.939	52.9283	2.45507
102.925	52.9304	2.54572
102.91	52.9325	2.63653
102.896	52.9347	2.7275
102.882	52.9368	2.81862
102.867	52.9389	2.90989
102.853	52.941	3.00133
102.838	52.9431	3.09291
102.824	52.9452	3.18466
102.809	52.9473	3.27655
102.795	52.9495	3.36861
102.781	52.9516	3.46082
102.766	52.9537	3.55318
102.752	52.9558	3.6457
102.737	52.9579	3.73837
102.723	52.96	3.8312
102.709	52.9621	3.92419
102.694	52.9642	4.01733
102.68	52.9663	4.11063
102.665	52.9683	4.20408
102.651	52.9704	4.29768
102.636	52.9725	4.39145
102.622	52.9746	4.48536
102.608	52.9767	4.57944
102.593	52.9788	4.67366
102.579	52.9809	4.76805
102.564	52.9829	4.86259
102.55	52.985	4.95728
102.535	52.9871	5.05213
102.521	52.9892	5.14713
102.506	52.9912	5.24229
102.492	52.9933	5.33761
102.478	52.9954	5.43308
103.256	52.8811	0.5
103.242	52.8833	0.595923
103.227	52.8854	0.692002
103.213	52.8876	0.788236
103.198	52.8897	0.884626
103.184	52.8919	0.98117
103.17	52.894	1.07787
103.155	52.8962	1.17473
103.141	52.8983	1.27174
103.127	52.9005	1.3689
103.112	52.9026	1.46622
103.098	52.9048	1.5637
103.083	52.9069	1.66133
103.069	52.9091	1.75912
103.055	52.9112	1.85706
103.04	52.9133	1.95516
103.026	52.9155	2.05341
103.011	52.9176	2.15182
102.997	52.9197	2.25038
102.983	52.9219	2.3491
102.968	52.924	2.44797
102.954	52.9261	2.547
98.4522	53.5496	8.97901
98.4374	53.5514	9.0306
98.4226	53.5531	9.08235
98.4078	53.5548	9.13425
98.393	53.5565	9.1863
98.3782	53.5583	9.23852
98.3634	53.56	9.29088
98.3486	53.5617	9.34341
98.3338	53.5634	9.39609
98.319	53.5651	9.44893
98.3042	53.5669	9.50192
98.2894	53.5686	9.55507
98.2746	53.5703	9.60838
98.2598	53.572	9.66184
98.245	53.5737	9.71545
98.2302	53.5754	9.76923
98.2153	53.5771	9.82316
98.2005	53.5788	9.87724
98.1857	53.5805	9.93149
98.1709	53.5822	9.98588
98.1561	53.5839	10.0404
98.1413	53.5856	10.0951
98.1265	53.5873	10.15
98.1117	53.589	10.205
98.0968	53.5907	10.2602
98.082	53.5924	10.3155
98.0672	53.594	10.371
98.0524	53.5957	10.4267
98.0376	53.5974	10.4825
